Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Matches
1960,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,35,2975,85,87.0,33.1,34,87,30,1,29,0,1.26,32,41,-9,-0.27,-0.88,Matches
1961,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,24,1997,38,3409,90,99.7,37.9,38,90,36,0,,0,2.21,88,43,+45,+1.19,+1.19,Matches
1962,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,14,902,64,26.4,10.0,11,78,7,3,13,6,1.14,14,11,+3,+0.30,+1.73,Matches
1963,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,18,2003,2,82,41,2.4,0.9,0,,0,2,41,8,1.00,1,1,0,0.00,-0.32,Matches
1964,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,24,1998,16,894,56,26.1,9.9,11,65,4,5,36,7,1.00,14,14,0,0.00,+0.50,Matches
1965,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,24,1532,64,44.8,17.0,19,73,10,5,30,5,1.08,14,24,-10,-0.59,+0.27,Matches
1966,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,24,1998,32,1688,53,49.4,18.8,19,76,6,13,18,5,1.03,20,31,-11,-0.59,-0.64,Matches
1967,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,25,1997,38,2399,63,70.1,26.7,25,86,20,13,19,0,1.55,26,35,-9,-0.34,-0.78,Matches
1968,Federico Magro,it ITA,GK,Lazio,it Serie A,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches
1969,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,16,767,48,22.4,8.5,8,90,8,8,6,15,2.50,15,7,+8,+0.94,+0.70,Matches
1970,Jon Magunazelaia,es ESP,MF,Real Sociedad,es La Liga,21,2001,2,65,33,1.9,0.7,0,,0,2,33,2,0.50,0,2,-2,-2.77,-3.25,Matches
1971,Riyad Mahrez,dz ALG,"MF,FW",Manchester City,eng Premier League,31,1991,30,1920,64,56.1,21.3,22,80,11,8,20,8,2.50,51,23,+28,+1.31,-0.67,Matches
1972,Arne Maier,de GER,MF,Augsburg,de Bundesliga,23,1999,30,1960,65,64.1,21.8,24,77,7,6,19,3,0.90,24,44,-20,-0.92,-0.84,Matches
1973,Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22,1978,90,57.8,22.0,22,90,21,0,,0,1.82,37,21,+16,+0.73,+0.42,Matches
1974,Linton Maina,de GER,"MF,FW",Köln,de Bundesliga,23,1999,33,2239,68,73.2,24.9,27,77,1,6,28,1,1.24,37,36,+1,+0.04,+0.70,Matches
1975,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,17,2005,1,11,11,0.3,0.1,0,,0,1,11,7,3.00,0,0,0,0.00,-0.40,Matches
1976,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,eng Premier League,24,1997,22,1407,64,41.1,15.6,13,86,7,9,32,5,0.64,16,31,-15,-0.96,+0.02,Matches
1977,Jordan Majchrzak,pl POL,FW,Roma,it Serie A,17,2004,1,14,14,0.4,0.2,0,,0,1,14,5,0.00,1,0,+1,+6.43,+6.14,Matches
1978,Lovro Majer,hr CRO,MF,Rennes,fr Ligue 1,24,1998,32,1668,52,48.8,18.5,18,74,6,14,23,1,1.84,34,16,+18,+0.97,+0.35,Matches
1979,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,24,1998,16,805,50,23.5,8.9,11,65,0,5,19,1,1.63,13,11,+2,+0.22,+0.33,Matches
1980,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,24,1998,15,1064,71,31.1,11.8,12,80,7,3,35,0,1.07,9,14,-5,-0.42,-0.58,Matches
1981,Matteo Makhabé,mf SMN,MF,Lille,fr Ligue 1,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
1982,Béni Makouana,cg CGO,MF,Montpellier,fr Ligue 1,19,2002,8,198,25,5.8,2.2,1,45,0,7,22,6,1.13,3,3,0,0.00,-0.08,Matches
1983,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,27,1995,29,2053,71,60.0,22.8,26,75,9,3,36,7,1.28,19,26,-7,-0.31,-0.04,Matches
1984,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,22,1396,63,40.8,15.5,14,84,10,8,27,15,2.00,22,14,+8,+0.52,+0.20,Matches
1985,Lorenzo Malagrida,it ITA,MF,Sampdoria,it Serie A,18,2003,6,109,18,3.2,1.2,0,,0,6,18,18,0.17,0,5,-5,-4.13,-2.99,Matches
1986,Daniel Maldini,it ITA,"FW,MF",Spezia,it Serie A,20,2001,18,628,35,18.4,7.0,4,57,0,14,29,10,0.61,5,11,-6,-0.86,-0.05,Matches
1987,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,23,1998,7,297,42,8.7,3.3,4,64,0,3,14,7,1.29,3,6,-3,-0.91,-1.28,Matches
1988,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,23,1998,17,674,40,19.7,7.5,7,66,0,10,21,3,0.88,6,14,-8,-1.07,-0.90,Matches
1989,Donyell Malen,nl NED,"MF,FW",Dortmund,de Bundesliga,23,1999,26,1706,66,55.8,19.0,22,71,1,4,34,2,2.04,44,24,+20,+1.06,-0.21,Matches
1990,Ruslan Malinovskyi,ua UKR,"MF,FW",Marseille,fr Ligue 1,29,1993,20,1227,61,35.9,13.6,13,78,3,7,31,0,1.70,23,17,+6,+0.44,-0.42,Matches
1991,Ruslan Malinovskyi,ua UKR,MF,Atalanta,it Serie A,29,1993,15,553,37,16.2,6.1,5,68,0,10,21,1,1.67,9,8,+1,+0.16,-0.37,Matches
1992,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,26,2163,83,63.2,24.0,26,83,17,0,,7,1.12,27,34,-7,-0.29,-0.08,Matches
1993,Maurice Malone,de GER,"FW,MF",Augsburg,de Bundesliga,21,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
1994,Mickael Malsa,mq MTQ,MF,Valladolid,es La Liga,26,1995,5,69,14,2.0,0.8,0,,0,5,14,9,1.80,0,2,-2,-2.61,-1.86,Matches
1995,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,21,2000,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,42,45,-3,-0.08,,Matches
1996,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,35,2858,82,83.6,31.8,33,84,23,2,41,2,1.69,35,28,+7,+0.22,-0.58,Matches
1997,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,37,1985,34,3014,89,88.1,33.5,34,89,32,0,,1,1.82,62,31,+31,+0.93,+1.15,Matches
1998,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,22,1857,84,54.3,20.6,22,84,18,0,,1,1.77,29,17,+12,+0.58,-0.86,Matches
1999,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,21,1461,70,42.7,16.2,16,86,13,5,16,17,1.95,34,17,+17,+1.05,+0.96,Matches
2000,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,25,1997,29,1950,67,57.0,21.7,22,82,11,7,22,5,1.55,29,22,+7,+0.32,+0.14,Matches
2001,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,de Bundesliga,30,1992,25,1425,57,46.6,15.8,18,72,4,7,18,1,2.20,43,19,+24,+1.52,-0.14,Matches
2002,Orel Mangala,be BEL,MF,Nottingham Forest,eng Premier League,24,1998,27,1550,57,45.3,17.2,20,70,5,7,20,5,1.19,22,24,-2,-0.12,+1.23,Matches
2003,Thomas Mangani,fr FRA,MF,Ajaccio,fr Ligue 1,35,1987,26,1332,51,38.9,14.8,14,83,6,12,14,3,0.77,8,35,-27,-1.82,-0.79,Matches
2004,Vito Mannone,it ITA,GK,Lorient,fr Ligue 1,34,1988,18,1608,89,47.0,17.9,17,90,17,1,78,9,1.00,19,24,-5,-0.28,-0.48,Matches
2005,Javier Manquillo,es ESP,DF,Newcastle United,eng Premier League,28,1994,4,37,9,1.1,0.4,0,,0,4,9,24,3.00,2,1,+1,+2.43,+1.53,Matches
2006,Gor Manvelyan,am ARM,MF,Nantes,fr Ligue 1,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
2007,Myziane Maolida,km COM,FW,Hertha BSC,de Bundesliga,23,1999,3,95,32,3.1,1.1,1,55,0,2,20,7,0.00,1,3,-2,-1.89,-1.14,Matches
2008,Myziane Maolida,km COM,MF,Reims,fr Ligue 1,23,1999,9,232,26,6.8,2.6,2,66,0,7,14,1,1.78,5,1,+4,+1.55,+1.66,Matches
2009,Faitout Maouassa,fr FRA,"MF,DF",Montpellier,fr Ligue 1,24,1998,33,1923,58,56.2,21.4,23,71,4,10,28,0,1.30,39,37,+2,+0.09,+0.03,Matches
2010,Sekou Mara,fr FRA,FW,Southampton,eng Premier League,20,2002,22,555,25,16.2,6.2,4,58,0,18,18,11,0.73,6,10,-4,-0.65,+0.39,Matches
2011,Wanya Marcal-Madivadua,pt POR,MF,Leicester City,eng Premier League,19,2002,0,,,,,0,,0,0,,4,,,,,,,Matches
2012,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,5,375,75,11.0,4.2,4,90,4,1,15,3,1.40,3,5,-2,-0.48,-0.33,Matches
2013,Solly March,eng ENG,MF,Brighton,eng Premier League,28,1994,33,2715,82,79.4,30.2,31,86,19,2,30,0,1.67,58,40,+18,+0.60,+0.47,Matches
2014,Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19,1710,90,50.0,19.0,19,90,19,0,,0,1.05,18,29,-11,-0.58,-0.63,Matches
2015,Federico Marchetti,it ITA,GK,Spezia,it Serie A,39,1983,1,66,66,1.9,0.7,0,,0,1,66,16,0.50,0,2,-2,-2.73,-1.95,Matches
2016,Vincent Marchetti,fr FRA,MF,Ajaccio,fr Ligue 1,25,1997,31,2452,79,71.7,27.2,29,83,17,2,23,0,0.84,18,46,-28,-1.03,+1.11,Matches
2017,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,10,283,28,8.3,3.1,3,62,0,7,14,28,1.70,6,9,-3,-0.95,-0.64,Matches
2018,Gian Marco Fantoni,it ITA,GK,Empoli,it Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
2019,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,33,2223,67,65.0,24.7,24,88,21,9,13,4,1.09,27,41,-14,-0.57,-0.57,Matches
2020,Emiliano Marcondes,dk DEN,"FW,MF",Bournemouth,eng Premier League,27,1995,1,9,9,0.3,0.1,0,,0,1,9,9,0.00,0,1,-1,-10.00,-9.13,Matches
2021,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,37,2819,76,82.4,31.3,32,84,22,5,25,0,1.30,41,34,+7,+0.22,+0.67,Matches
2022,Davide Marfella,it ITA,GK,Napoli,it Serie A,22,1999,0,,,,,0,,0,0,,37,,,,,,,Matches
2023,Lucas Margueron,fr FRA,GK,Clermont Foot,fr Ligue 1,21,2001,0,,,,,0,,0,0,,8,,,,,,,Matches
2024,Alberto Marí,es ESP,FW,Valencia,es La Liga,21,2001,5,86,17,2.5,1.0,0,,0,5,17,6,1.60,2,0,+2,+2.09,+2.23,Matches
2025,José Mari,es ESP,MF,Cádiz,es La Liga,34,1987,18,397,22,11.6,4.4,2,55,0,16,18,10,1.10,8,9,-1,-0.23,+0.43,Matches
2026,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,30,2487,83,72.7,27.6,28,86,25,2,35,1,1.43,37,37,0,0.00,+0.39,Matches
2027,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,+31,+1.15,+0.61,Matches
2028,Mariano,do DOM,FW,Real Madrid,es La Liga,28,1993,9,157,17,4.6,1.7,1,58,0,8,12,20,1.22,3,1,+2,+1.15,+0.13,Matches
2029,Mirko Marić,hr CRO,FW,Monza,it Serie A,27,1995,0,,,,,0,,0,0,,1,,,,,,,Matches
2030,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,19,2003,10,360,36,10.5,4.0,3,74,0,7,20,5,1.70,2,4,-2,-0.50,-1.03,Matches
2031,Răzvan Marin,ro ROU,MF,Empoli,it Serie A,26,1996,33,2538,77,74.2,28.2,28,86,21,5,25,1,1.09,25,39,-14,-0.50,-0.70,Matches
2032,Diego Mariño,es ESP,GK,Almería,es La Liga,32,1990,1,45,45,1.3,0.5,0,,0,1,45,17,0.00,0,2,-2,-4.00,-3.63,Matches
2033,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,26,2157,83,63.1,24.0,25,85,21,1,25,5,1.85,48,32,+16,+0.67,+0.95,Matches
2034,Marlon,br BRA,DF,Monza,it Serie A,26,1995,28,1592,57,46.5,17.7,18,75,10,10,23,5,1.32,15,26,-11,-0.62,-0.97,Matches
2035,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,de Bundesliga,23,1999,33,1476,45,48.2,16.4,15,69,1,18,24,1,1.45,23,24,-1,-0.06,-0.63,Matches
2036,Mario Maroto,es ESP,MF,Valladolid,es La Liga,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
2037,Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,28,1994,33,2717,82,79.4,30.2,30,89,26,3,16,0,2.27,71,28,+43,+1.42,+0.66,Matches
2038,Marquinhos,br BRA,MF,Arsenal,eng Premier League,19,2003,1,1,1,0.0,0.0,0,,0,1,1,14,3.00,0,0,0,0.00,-1.18,Matches
2039,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,20,2001,0,,,,,0,,0,0,,11,,,,,,,Matches
2040,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,2,135,68,3.9,1.5,2,68,1,0,,6,0.00,1,4,-3,-2.00,-1.97,Matches
2041,Filip Marschall,eng ENG,GK,Aston Villa,eng Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
2042,Eric Martel,de GER,MF,Köln,de Bundesliga,20,2002,29,2019,70,66.0,22.4,23,81,14,6,25,4,1.21,29,33,-4,-0.18,-0.09,Matches
2043,Roger Martí,es ESP,"FW,MF",Elche,es La Liga,31,1991,12,655,55,19.2,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.33,Matches
2044,Roger Martí,es ESP,FW,Cádiz,es La Liga,31,1991,14,639,46,18.7,7.1,8,68,0,6,16,1,1.43,5,9,-4,-0.56,+0.05,Matches
2045,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,26,1995,21,978,47,28.6,10.9,11,64,0,10,28,0,2.19,16,8,+8,+0.74,+0.48,Matches
2046,Aarón Martín,es ESP,"MF,DF",Mainz 05,de Bundesliga,25,1997,28,1847,66,60.4,20.5,20,83,14,8,23,6,1.25,29,34,-5,-0.24,-0.54,Matches
2047,Ander Martin,es ESP,MF,Real Sociedad,es La Liga,21,2000,3,41,14,1.2,0.5,0,,0,3,14,7,3.00,0,0,0,0.00,-0.43,Matches
2048,Andrés Martín,es ESP,MF,Rayo Vallecano,es La Liga,23,1999,9,205,23,6.0,2.3,3,56,0,6,6,15,0.67,3,1,+2,+0.88,+1.16,Matches
2049,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,es La Liga,20,2002,4,28,7,0.8,0.3,0,,0,4,7,8,1.75,1,1,0,0.00,-0.98,Matches
2050,Daniel Martín,es ESP,GK,Real Betis,es La Liga,24,1998,0,,,,,0,,0,0,,29,,,,,,,Matches
2051,Iván Martín,es ESP,MF,Girona,es La Liga,23,1999,24,1586,66,46.4,17.6,18,79,5,6,27,7,1.63,27,25,+2,+0.11,+0.06,Matches
2052,Jonas Martin,fr FRA,MF,Lille,fr Ligue 1,32,1990,12,277,23,8.1,3.1,2,63,0,10,15,23,2.08,2,5,-3,-0.97,-1.66,Matches
2053,Mario Martín,es ESP,MF,Real Madrid,es La Liga,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
2054,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,21,2001,36,2789,77,81.5,31.0,34,80,16,2,28,0,2.25,72,33,+39,+1.26,+0.40,Matches
2055,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,16,2006,0,,,,,0,,0,0,,4,,,,,,,Matches
2056,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,33,2732,83,79.9,30.4,32,85,25,1,9,3,1.18,46,49,-3,-0.10,-0.88,Matches
2057,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,29,1992,36,3139,87,91.8,34.9,36,87,34,0,,1,1.61,47,38,+9,+0.26,+1.54,Matches
2058,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,15,1338,89,39.1,14.9,15,89,14,0,,4,1.80,25,16,+9,+0.61,+0.82,Matches
2059,Javi Martínez,es ESP,MF,Osasuna,es La Liga,22,1999,0,,,,,0,,0,0,,3,,,,,,,Matches
2060,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,24,1997,38,2576,68,75.3,28.6,27,84,18,11,27,0,1.89,59,37,+22,+0.77,+0.02,Matches
2061,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,27,2114,78,61.8,23.5,24,87,19,3,11,0,1.85,35,33,+2,+0.09,-0.81,Matches
2062,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,27,2171,80,63.5,24.1,25,84,20,2,41,8,1.48,33,31,+2,+0.08,-0.49,Matches
2063,Roger Martínez,es ESP,MF,Espanyol,es La Liga,18,2004,1,7,7,0.2,0.1,0,,0,1,7,5,1.00,0,1,-1,-12.86,-12.44,Matches
2064,Gelson Martins,pt POR,MF,Monaco,fr Ligue 1,27,1995,11,345,31,10.1,3.8,3,74,0,8,15,8,2.18,9,6,+3,+0.78,+0.52,Matches
2065,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,33,2760,84,80.7,30.7,31,86,23,2,40,1,1.91,47,25,+22,+0.72,-0.37,Matches
2066,Gabriel Marušić,hr CRO,DF,Bayern Munich,de Bundesliga,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
2067,Omar Mascarell,gq EQG,"MF,DF",Elche,es La Liga,29,1993,28,2447,87,71.5,27.2,28,87,25,0,,0,0.46,18,52,-34,-1.25,-0.97,Matches
2068,Adam Masina,ma MAR,"DF,MF",Udinese,it Serie A,28,1994,14,789,56,23.1,8.8,8,82,5,6,22,6,1.07,12,14,-2,-0.23,-0.26,Matches
2069,Jordi Masip,es ESP,GK,Valladolid,es La Liga,33,1989,28,2507,90,73.3,27.9,28,90,27,0,,6,1.14,26,42,-16,-0.57,+0.81,Matches
2070,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,23,1998,29,2178,75,71.2,24.2,23,89,21,6,23,1,1.00,30,46,-16,-0.66,+0.97,Matches
2071,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,21,2001,14,1116,80,32.6,12.4,13,84,8,1,22,0,1.07,11,13,-2,-0.16,+0.85,Matches
2072,Yanis Massolin,fr FRA,MF,Clermont Foot,fr Ligue 1,19,2002,6,60,10,1.8,0.7,0,,0,6,10,13,1.33,1,0,+1,+1.50,+1.63,Matches
2073,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,33,1988,18,437,24,12.8,4.9,5,76,1,13,4,15,1.42,8,5,+3,+0.62,+1.04,Matches
2074,Pape Matar Sarr,sn SEN,MF,Tottenham Hotspur,eng Premier League,19,2002,11,218,20,6.4,2.4,2,49,0,9,13,15,1.45,6,10,-4,-1.65,-1.96,Matches
2075,Matas,es ESP,GK,Girona,es La Liga,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
2076,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,20,2002,23,1175,51,34.4,13.1,13,75,7,10,20,11,1.65,20,21,-1,-0.08,-0.60,Matches
2077,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,25,1997,29,770,27,22.5,8.6,6,65,0,23,17,8,1.10,5,10,-5,-0.58,-0.45,Matches
2078,Nemanja Matić,rs SRB,MF,Roma,it Serie A,33,1988,35,1852,53,54.2,20.6,16,85,11,19,26,1,1.69,34,23,+11,+0.53,+0.48,Matches
2079,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,14,1092,78,31.9,12.1,12,86,10,2,28,15,1.29,21,20,+1,+0.08,-0.96,Matches
2080,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,22,1863,85,60.9,20.7,22,85,17,0,,10,1.09,27,42,-15,-0.72,+0.85,Matches
2081,Chrislain Matsima,fr FRA,DF,Lorient,fr Ligue 1,20,2002,6,227,38,6.6,2.5,2,90,2,4,12,8,1.67,3,5,-2,-0.79,-0.82,Matches
2082,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,20,2002,8,446,56,13.0,5.0,5,79,3,3,16,8,1.38,5,10,-5,-1.01,-1.52,Matches
2083,Jean Mattéo Bahoya,fr FRA,FW,Angers,fr Ligue 1,17,2005,10,270,27,7.9,3.0,2,66,0,8,17,10,0.40,3,5,-2,-0.67,+0.65,Matches
2084,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,24,1998,30,2484,83,72.6,27.6,29,85,19,1,28,0,1.47,34,29,+5,+0.18,+0.66,Matches
2085,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,25,1996,0,,,,,0,,0,0,,2,,,,,,,Matches
2086,Neal Maupay,fr FRA,FW,Everton,eng Premier League,25,1996,27,1118,41,32.7,12.4,11,78,1,16,16,6,1.00,12,19,-7,-0.56,+0.06,Matches
2087,Aïman Maurer,ma MAR,MF,Clermont Foot,fr Ligue 1,17,2004,10,501,50,14.6,5.6,6,74,0,4,14,9,1.50,4,10,-6,-1.08,-1.14,Matches
2088,Stephy Mavididi,eng ENG,"MF,FW",Montpellier,fr Ligue 1,24,1998,26,1288,50,37.7,14.3,14,70,2,12,26,1,1.31,23,24,-1,-0.07,-0.24,Matches
2089,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,28,2286,82,74.7,25.4,26,87,23,2,11,0,1.00,32,44,-12,-0.47,-0.47,Matches
2090,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,2,98,49,2.9,1.1,1,90,1,1,8,5,1.50,1,6,-5,-4.59,-4.56,Matches
2091,Philipp Max,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1993,10,694,69,22.7,7.7,8,79,3,2,32,0,1.20,11,13,-2,-0.26,-0.56,Matches
2092,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,de Bundesliga,33,1989,19,1112,59,36.3,12.4,14,74,4,5,16,1,2.16,38,13,+25,+2.02,+0.68,Matches
2093,Luís Maximiano,pt POR,GK,Lazio,it Serie A,23,1999,1,5,5,0.1,0.1,1,5,0,0,,36,3.00,0,0,0,0.00,-0.79,Matches
2094,Fernand Mayembo,cg CGO,DF,Ajaccio,fr Ligue 1,26,1996,11,707,64,20.7,7.9,8,78,5,3,28,9,0.36,5,18,-13,-1.65,-0.39,Matches
2095,Borja Mayoral,es ESP,FW,Getafe,es La Liga,25,1997,35,2759,79,80.7,30.7,33,82,14,2,19,3,1.00,26,40,-14,-0.46,-0.87,Matches
2096,Ibrahim Maza,dz ALG,MF,Hertha BSC,de Bundesliga,16,2005,2,71,36,2.3,0.8,0,,0,2,36,4,1.50,2,2,0,0.00,+0.81,Matches
2097,Derek Mazou-Sacko,fr FRA,MF,Troyes,fr Ligue 1,17,2004,1,16,16,0.5,0.2,0,,0,1,16,7,1.00,0,0,0,0.00,+0.95,Matches
2098,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,24,1997,19,1075,57,35.1,11.9,11,81,5,8,23,7,2.32,37,18,+19,+1.59,0.00,Matches
2099,Pasquale Mazzocchi,it ITA,MF,Salernitana,it Serie A,27,1995,27,1958,73,57.3,21.8,23,80,10,4,31,1,1.30,28,34,-6,-0.28,+0.22,Matches
2100,Kevin Mbabu,ch SUI,DF,Fulham,eng Premier League,27,1995,6,144,24,4.2,1.6,1,44,0,5,20,8,0.67,2,7,-5,-3.12,-3.32,Matches
2101,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,17,2005,1,1,1,0.0,0.0,0,,0,1,1,11,0.00,0,0,0,0.00,-0.24,Matches
2102,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,23,1998,34,2818,83,82.4,31.3,32,86,26,2,34,0,2.24,73,33,+40,+1.28,-0.07,Matches
2103,Ibrahima Mbaye,sn SEN,"DF,MF",Bologna,it Serie A,27,1994,0,,,,,0,,0,0,,3,,,,,,,Matches
2104,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,24,1998,14,760,54,22.2,8.4,7,81,6,7,27,14,1.36,5,17,-12,-1.42,-1.05,Matches
2105,Loïc Mbe Soh,fr FRA,DF,Nottingham Forest,eng Premier League,21,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
2106,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,27,1994,36,2849,79,83.3,31.7,32,86,27,4,26,1,1.94,56,33,+23,+0.73,+0.10,Matches
2107,Luke Mbete-Tatu,eng ENG,DF,Manchester City,eng Premier League,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
2108,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,22,1999,38,2906,76,85.0,32.3,36,79,10,2,24,0,1.55,50,39,+11,+0.34,+0.17,Matches
2109,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,22,1999,2,15,8,0.4,0.2,0,,0,2,8,2,2.00,0,0,0,0.00,+0.26,Matches
2110,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,22,1999,2,25,13,0.7,0.3,0,,0,2,13,4,0.00,0,2,-2,-7.20,-5.98,Matches
2111,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,de Bundesliga,22,2000,2,6,3,0.2,0.1,0,,0,2,3,9,0.00,0,2,-2,-30.00,-29.68,Matches
2112,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,22,2000,0,,,,,0,,0,0,,2,,,,,,,Matches
2113,Nathanael Mbuku,cd COD,MF,Augsburg,de Bundesliga,20,2002,2,34,17,1.1,0.4,0,,0,2,17,11,0.00,1,0,+1,+2.65,+3.30,Matches
2114,Nathanael Mbuku,cd COD,MF,Reims,fr Ligue 1,20,2002,6,66,11,1.9,0.7,0,,0,6,11,7,1.00,1,2,-1,-1.36,-1.39,Matches
2115,Sean McAllister,nir NIR,MF,Everton,eng Premier League,19,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
2116,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,34,1987,4,54,14,1.6,0.6,0,,0,4,14,8,1.75,0,0,0,0.00,+0.24,Matches
2117,Kasey McAteer,ie IRL,MF,Leicester City,eng Premier League,20,2001,0,,,,,0,,0,0,,3,,,,,,,Matches
2118,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,32,1989,6,540,90,15.8,6.0,6,90,6,0,,21,0.17,9,17,-8,-1.33,-0.43,Matches
